page,tier,label,amounts
131,6,Siquijor District Engineering Office,6730000
131,5,Region VII,103257000
131,6,Bohol 1st District Engineering Office,11068000
131,6,Bohol 2nd District Engineering Office,9287000
131,6,Bohol 3rd District Engineering Office,10755000
131,6,Cebu 1st District Engineering Office,10402000
131,6,Cebu 2nd District Engineering Office,8589000
131,6,Cebu 3rd District Engineering Office,10717000
131,6,Cebu 4th District Engineering Office,7948000
131,6,Cebu 5th District Engineering Office,7721000
131,6,Cebu 6th District Engineering Office,8680000
131,6,Cebu 7th District Engineering Office,4809000
131,6,Cebu City District Engineering Office,13281000
131,5,Region VIII,185499000
131,6,Biliran District Engineering Office,9840000
131,6,Leyte 1st District Engineering Office,12321000
131,6,Leyte 2nd District Engineering Office,17385000
131,6,Leyte 3rd District Engineering Office,13224000
131,6,Leyte 4th District Engineering Office,14270000
131,6,Leyte 5th District Engineering Office,16584000
131,6,Southern Leyte 1st District Engineering Office,6735000
131,6,Southern Leyte 2nd District Engineering Office,10971000
131,6,Eastern Samar District Engineering Office,20514000
131,6,Northern Samar 1st District Engineering Office,15530000
131,6,Northern Samar 2nd District Engineering Office,11250000
131,6,Samar 1st District Engineering Office,14057000
131,6,Samar 2nd District Engineering Office,15076000
131,6,Tacloban City District Engineering Office,7742000
131,5,Region IX,110492000
131,6,Isabela City District Engineering Office,1853000
131,6,Sulu 1st District Engineering Office,3586000
131,6,Sulu 2nd District Engineering Office,1873000
132,6,Zamboanga del Norte 1st District Engineering Office,12956000
132,6,Zamboanga del Norte 2nd District Engineering Office,11008000
132,6,Zamboanga del Norte 3rd District Engineering Office,7691000
132,6,Zamboanga del Norte 4th District Engineering Office,6674000
132,6,Zamboanga del Sur 1st District Engineering Office,12584000
132,6,Zamboanga del Sur 2nd District Engineering Office,15990000
132,6,Zamboanga Sibugay 1st District Engineering Office,11504000
132,6,Zamboanga Sibugay 2nd District Engineering Office,8317000
132,6,Zamboanga City 1st District Engineering Office,8757000
132,6,Zamboanga City 2nd District Engineering Office,7699000
132,5,Region X,147061000
132,6,Bukidnon 1st District Engineering Office,14960000
132,6,Bukidnon 2nd District Engineering Office,18070000
132,6,Bukidnon 3rd District Engineering Office,10705000
132,6,Bukidnon 4th District Engineering Office,8830000
132,6,Cagayan de Oro City 1st District Engineering Office,6219000
132,6,Cagayan de Oro City 2nd District Engineering Office,5761000
132,6,Camiguin District Engineering Office,3041000
132,6,Lanao del Norte 1st District Engineering Office,11588000
132,6,Lanao del Norte 2nd District Engineering Office,11266000
132,6,Iligan City District Engineering Office,7694000
132,6,Misamis Occidental 1st District Engineering Office,10351000
132,6,Misamis Occidental 2nd District Engineering Office,9528000
132,6,Misamis Oriental 1st District Engineering Office,14854000
132,6,Misamis Oriental 2nd District Engineering Office,14194000
132,5,Region XI,136796000
132,6,Davao City District Engineering Office,12251000
132,6,Davao City 2nd District Engineering Office,12099000
132,6,Davao City 3rd District Engineering Office,12435000
132,6,Davao de Oro 1st District Engineering Office,13130000
132,6,Davao de Oro 2nd District Engineering Office,17345000
132,6,Davao del Norte District Engineering Office,11354000
132,6,Davao del Norte 2nd District Engineering Office,9650000
132,6,Davao del Sur District Engineering Office,11626000
132,6,Davao Occidental District Engineering Office,10548000
132,6,Davao Oriental 1st District Engineering Office,12448000
133,6,Davao Oriental 2nd District Engineering Office,13910000
133,5,Region XII,104391000
133,6,Cotabato 1st District Engineering Office,7648000
133,6,Cotabato 2nd District Engineering Office,12055000
133,6,Cotabato 3rd District Engineering Office,13297000
133,6,Sultan Kudarat 1st District Engineering Office,6905000
133,6,Sultan Kudarat 2nd District Engineering Office,11300000
133,6,Sarangani District Engineering Office,18890000
133,6,South Cotabato 1st District Engineering Office,15407000
133,6,South Cotabato 2nd District Engineering Office,18889000
133,5,Region XIII,89132000
133,6,Agusan del Norte District Engineering Office,11714000
133,6,Butuan City District Engineering Office,11633000
133,6,Agusan del Sur 1st District Engineering Office,12549000
133,6,Agusan del Sur 2nd District Engineering Office,10693000
133,6,Surigao del Norte 1st District Engineering Office,7635000
133,6,Surigao del Norte 2nd District Engineering Office,12338000
133,6,Dinagat Islands District Engineering Office,3742000
133,6,Surigao del Sur 1st District Engineering Office,10796000
133,6,Surigao del Sur 2nd District Engineering Office,8032000
133,5,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),39715000
133,6,Regional Office IX,9034000
133,6,Regional Office X,11471000
133,6,Regional Office XII,19210000
133,4,Operation of Weighbridge Stations and ATOME,296075000
133,5,National Capital Region,94103000
133,6,North Manila District Engineering Office,12248000
133,7,Pacheco Street,6189000
133,7,A. H. Lacson Avenue,6059000
133,6,South Manila District Engineering Office,11908000
133,7,P. Quirino Avenue Extension,5954000
133,7,MSDR West Service Road,5954000
133,6,Quezon City 1st District Engineering Office,12128000
133,7,Batasan (IBP) Road,6039000
133,7,Fairview Avenue,6089000
133,6,Quezon City 2nd District Engineering Office,11528000
134,7,C-5 Katipunan Avenue / Libis,5604000
134,7,C-5 Balara / Katipunan Avenue,5924000
134,6,Metro Manila 1st District Engineering Office,12728000
134,7,"C-5 Road (Northbound ), Taguig City",6524000
134,7,Marcos Highway (Westbound),6204000
134,6,Metro Manila 2nd District Engineering Office,5904000
134,7,Roxas Boulevard,5904000
134,6,Metro Manila 3rd District Engineering Office,6289000
134,7,San Jose - Novaliches Road,6289000
134,6,Malabon-Navotas District Engineering Office,5589000
134,7,C-3 Road,5589000
134,6,Las Pi ñ as-Muntinlupa District Engineering Office,11738000
134,7,MSR Quirino Avenue,5589000
134,7,Alabang Viaduct,6149000
134,6,NCR Regional Office,4043000
134,5,Cordillera Administrative Region,11867000
134,6,CAR Regional Office,11867000
134,7,"Yagyagan, Tuba, Benguet",6211000
134,7,"Taloy Sur, Tuba, Benguet",5656000
134,5,Region I,5656000
134,6,Regional Office I,5656000
134,7,"Santo Tomas, La Union",5656000
134,5,Region II,17695000
134,6,Regional Office II,17695000
134,7,"Kilkiling, Claveria, Cagayan",7208000
134,7,"Aritao, Nueva Vizcaya",10487000
134,5,Region III,40974000
134,6,Bulacan 1st District Engineering Office,12389000
134,7,"Tabang, Malolos, Bulacan",6091000
134,7,Plaridel Bypass Road,6298000
134,6,Nueva Ecija 1st District Engineering Office,5656000
134,7,"Zaragoza, Nueva Ecija",5656000
134,6,Nueva Ecija 2nd District Engineering Office,16211000
134,7,Cabanatuan City,5801000
134,7,"Gapan City, Nueva Ecija",10410000
134,6,Tarlac 2nd District Engineering Office,6091000
135,7,"Capas, Tarlac",6091000
135,6,Regional Office III,627000
135,5,Region IV-A,6333000
135,6,Laguna 2nd District Engineering Office,6333000
135,7,"Turbina, Calamba, Laguna",6333000
135,5,Region V,20581000
135,6,Regional Office V,20581000
135,7,"Polangui, Albay",7100000
135,7,Camarines Norte,7100000
135,7,Sorsogon,6381000
135,5,Region VI,12197000
135,6,Regional Office VI,12197000
135,7,"Dumarao, Capiz",6396000
135,7,Panay Island,5801000
135,5,Negros Island Region (NIR),12762000
135,6,Regional Office NIR,12762000
135,7,Negros Occidental,6241000
135,7,"Tamisu, Bais City",6521000
135,5,Region VII,5836000
135,6,Regional Office VII,5836000
135,7,"Minglanilla, Cebu",5836000
135,5,Region VIII,12715000
135,6,Regional Office VIII,12715000
135,7,"Tacloban City, Leyte",6495000
135,7,"Santa Rita, Samar",6220000
135,5,Region IX,6310000
135,6,Regional Office IX,6310000
135,7,"Tawagan Sur, Pagadian City, Zamboanga del Sur",6310000
135,5,Region X,6016000
135,6,Regional Office X,6016000
135,7,"Amoros, El Salvador City, Misamis Oriental",6016000
135,5,Region XI,24738000
135,6,Regional Office XI,24738000
135,7,"Tres de Mayo, Digos City, Davao del Sur",6996000
135,7,"Panabo City, Davao del Norte",6471000
136,7,"Santa Cruz, Davao del Sur",11271000
136,5,Region XII,6822000
136,6,Regional Office XII,6822000
136,7,"Apopong, General Santos City, South Cotabato",6822000
136,5,Region XIII,11470000
136,6,Regional Office XIII,11470000
136,7,"Ampayon, Butuan City, Agusan del Norte",5775000
136,7,Democrito Avenue,5695000
136,4,Maintenance Services for Automated Traffic Data Collection Program,246770000
136,5,Region I,16170000
136,6,Ilocos Norte 1st District Engineering Office,1600000
136,6,Ilocos Norte 2nd District Engineering Office,1600000
136,6,Ilocos Sur 1st District Engineering Office,1600000
136,6,Ilocos Sur 2nd District Engineering Office,1600000
136,6,La Union 1st Dsitrict Engineering Office,1600000
136,6,La Union 2nd Dsitrict Engineering Office,1600000
136,6,Pangasinan 1st Dsitrict Engineering Office,1150000
136,6,Pangasinan 2nd Dsitrict Engineering Office,1600000
136,6,Pangasinan 3rd Dsitrict Engineering Office,1600000
136,6,Pangasinan 4th Dsitrict Engineering Office,1600000
136,6,Regional Office I,620000
136,5,Cordillera Administrative Region,15770000
136,6,Abra District Engineering Office,1150000
136,6,Apayao 1st District Engineering Office,1150000
136,6,Apayao 2nd District Engineering Office,700000
136,6,Baguio City District Engineering Office,1600000
136,6,Benguet 1st District Engineering Office,1600000
136,6,Benguet 2nd District Engineering Office,1600000
136,6,Ifugao 1st District Engineering Office,1150000
136,6,Ifugao 2nd District Engineering Office,1600000
136,6,Lower Kalinga District Engineering Office,1600000
136,6,Mt. Province District Engineering Office,1600000
136,6,Mountain Province 2nd District Engineering Office,700000
136,6,Upper Kalinga District Engineering Office,700000
136,6,Regional Office CAR,620000
136,5,Region II,17150000
137,6,Batanes District Engineering Office,700000
137,6,Cagayan 1st District Engineering Office,1600000
137,6,Cagayan 2nd District Engineering Office,1600000
137,6,Cagayan 3rd District Engineering Office,1600000
137,6,Isabela 1st District Engineering Office,1600000
137,6,Isabela 2nd District Engineering Office,1150000
137,6,Isabela 3rd District Engineering Office,1600000
137,6,Isabela 4th District Engineering Office,1600000
137,6,Nueva Vizcaya District Engineering Office,1600000
137,6,Nueva Vizcaya 2nd District Engineering Office,1600000
137,6,Quirino District Engineering Office,1600000
137,6,Regional Office II,900000
137,5,Region III,18205000
137,6,Aurora District Engineering Office,700000
137,6,Bataan 1st District Engineering Office,700000
137,6,Bataan 2nd District Engineering Office,700000
137,6,Bataan 3rd District Engineering Office,1150000
137,6,Bulacan 1st District Engineering Office,700000
137,6,Bulacan 2nd District Engineering Office,6235000
137,6,Bulacan 3rd District Engineering Office,1600000
137,6,Nueva Ecija 1st District Engineering Office,700000
137,6,Nueva Ecija 2nd District Engineering Office,900000
137,6,Pampanga 1st District Engineering Office,700000
137,6,Pampanga 2nd District Engineering Office,700000
137,6,Pampanga 3rd District Engineering Office,700000
137,6,Tarlac District Engineering Office,700000
137,6,Zambales 1st District Engineering Office,700000
137,6,Zambales 2nd District Engineering Office,700000
137,6,Regional Office III,620000
137,5,Region IV-A,31863000
137,6,Batangas 1st District Engineering Office,1600000
137,6,Batangas 2nd District Engineering Office,700000
137,6,Batangas 3rd District Engineering Office,1150000
137,6,Batangas 4th District Engineering Office,1150000
137,6,Cavite 1st District Engineering Office,4831000
137,6,Cavite 2nd District Engineering Office,700000
138,6,Cavite 3rd District Engineering Office,700000
138,6,Laguna 1st District Engineering Office,700000
138,6,Laguna 2nd District Engineering Office,4831000
